tef_05994_00374132005	అంగిలి లేదా తాలువు  నోరు లోని పైభాగము
tef_07789_01313051594	ప్రతి టీములో ఆరు మంది ఆటగాళ్ళు వుండును
tef_06625_01502396342	ఎన్నో భారీ పరిశ్రమలు ఇక్కడ నెలకొని ఉన్నాయి
tef_03910_01960878262	చంద్రహాస చరిత్ర పుస్తకం ఆర్కీవ్ఆర్గ్ లో
tef_07789_01724683607	గత ఆరు మాసాలుగా అదే అత్యధిక పెరుగుదల రేటు
tef_08664_02003318713	కడప జిల్లా ఆంధ్రప్రదేశ్ లోని జిల్లా
tef_01908_01209108026	సంగ్రహించిన తేదీ పదకొండు రెండు వేల పధ్నాలుగు
tef_09935_00878958515	రాంప్‌లో ఎడమవైపుకు మలుపు తిరగండి
tef_01908_01061370236	ఇది మహీకాంతా రాజాస్థానాలలో ఒకటి
tef_01908_02012328613	అందులో రెండు నంది అవార్డులు కూడా ఉన్నాయి
tef_04261_01603487696	పైడిపుట్టిలో కుటుంబంతో సహా ఉండేవాడు
tef_03910_01625241239	అప్పటి నుంచి అతని ఆచూకీ తెలియలేదు
tef_05994_01989463910	ప్రాథమిక ఆరోగ్య ఉపకేంద్రం
tef_07789_01417561965	కాని ఆమెతో పాటూ శిత్కర్ కూడా ఎక్కాడు
tef_08664_01207396972	ఇక్కడి ప్రజల జీవనాధారం వ్యవసాయం
tef_05994_01700882721	దీని పువ్వులు ఓష్టాకారముగ లేవు
tef_05691_01589783706	మద్రసు యూనివర్శిటీలో ఎంఏ
tef_05691_00199011307	మనస్సు ఉంచు
tef_09281_00379987800	స్నేహం ఎంతో తియ్యనైనది
tef_04261_01382475941	గృహాల సంఖ్య రెండు వందలు
tef_09281_00373156831	ప్రభుత్వంలో అత్యంత శక్తివంతమైన స్థానం
tef_08664_01870730861	అలాంటి సమయంలో
tef_04261_00500424457	ఇంత సూక్ష్మమైన కొలమానంలో వీటిని డి
tef_07789_00148555857	మూలం ఆంధ్రజ్యోతి దిన పత్రిక ది
tef_05181_00262763772	ఈ ఊరు వ్యవసాయానికి ప్రసిద్ధి చెందింది
tef_04261_01025870216	ఆ మొక్కలని మన దేశం తీసుకు వచ్చేరు
tef_05994_01044539452	ఎక్కడ అను పదాన్ని ఆంగ్లంలో వేర్  అంటారు
tef_04830_00213170165	వానర సైన్యంలో శ్రేష్ఠుడు ఆంజనేయస్వామి
tef_01033_00744437403	కర్మజన్మ తాజా పుస్తకం
tef_06008_00235439080	ఒక చీట్లప్యాకిలో యాభై రెండు పేకముక్కలుంటాయి
tef_06869_00219024718	కనుక ఏపనికైనా నేర్పరితనం అవసరం
tef_01908_01178705231	ఇతడు చ్యవన మహర్షి మరియు సుకన్యల పుత్రుడు
tef_03910_01153951660	అంతర్జాలం మీద ఆంగ్లం ఆధిక్యత కలిగి ఉంది
tef_08664_01272825717	అమె కంఠం అత్యంత మధురం
tef_06566_01453211051	కళ్యాణ్ వచ్చి వివాహం సహాయపడుతుంది
tef_06625_01680890046	ఇవి తయారు కావటానికి రెండేళ్ళు పట్టింది
tef_06625_00483077736	పిన్ కోడ్ అయిదు లక్షలు పదిహేడు వెలు నాలుగు వందలు ఇరవై అయిదు
tef_06869_02020524417	కనుక అతడిని రక్షించుకోవడం నా కర్తవ్యం
tef_06566_02002793832	మొత్తము ఇరవై ఒకటి ఊపస్థంభాలు పాతబడ్డాయి
tef_02828_00710485791	ఎక్కడ అను పదాన్ని ఆంగ్లంలో వేర్ అంటారు
tef_04213_02125871115	ఆ వ్యాసాల వస్తువు ఏదైనా ఉండవచ్చు
tef_08664_01014986983	సంస్కృత ఆంధ్ర భాషలలో పట్టు సాధించాడు
tef_05994_01985804850	వీరిలో పురుషులు యాభై నాలుగు% స్త్రీలు నలభై ఆరు% ఉన్నారు
tef_06928_00674594715	ఇవి మనం ఏ విధంగా ఒక పద్ధతి ప్రకారం చేరిస్తే బాగుంటుందని నా ఆలోచన
tef_06869_00569069648	ది హాబిట్ ఆంగ్లం
tef_07789_02022530656	ఈ గ్రామం మండలంలోనే అతి పెద్ద గ్రామం
tef_06869_00626236676	ఇదంతా చెలం గొడవ
tef_01908_01649787039	మాకు ఇక్కడ హాయిగా సుఖముగా ఉంది
tef_05691_01736694505	గుణగునికి సంతానం లేదు
tef_08664_01072740553	మిగిలిన దేశమంతా కారపు బోండాలు తింటారు
tef_05994_01987296805	ఆడ ఏం ఉండాయో ఏం లేవో
tef_05994_01118319792	ఇది ఒక సంప్రదాయము
tef_05994_01862491873	రామదాసు చెల్లెలు సుబ్బలక్ష్మి
tef_05181_00011806219	వికీపీడియాలో వాడే బొమ్మలకు ప్రత్యేకంగా ఓ లైసెన్సు పద్ధతి ఉండొచ్చు
tef_08712_02121869083	వీటిని విష్ణుపాదములు అంటారు
tef_05484_00870827522	ఈ శాస్త్రీయ ఆలోచనలు ఆయనకు ఎక్కడ వచ్చాయి
tef_09935_00164545644	ఆరు వందల అడుగుల్లో
tef_04830_01758495773	మొత్తంగా ఈ ఆలయశిల్పం అత్యంత విలువైంది
tef_09281_01773734623	వీడు బ్రాహ్మణుడు కాదు
tef_03910_01560075966	ఆలయాలలో పూజలకు తప్పక హాజరయ్యేవాడు
tef_01908_00174558973	ఇది ఇక్కడ అసేధ బలం
tef_03689_00318868040	పిన్ కోడ్ అయిదు వందల ముప్పై నాలుగు రెండు వందలు నలభై అయిదు
tef_06928_01533329586	ఇది ఆస్ట్రేలియా దేశపు జాతీయ పక్షి
tef_06625_00006301189	ఇది విచ్ఛిన్నానికి కారణమైంది
tef_05691_00797659277	జటాసురుడు ఉన్నతమైన స్థానంలో ఉన్నాడు
tef_08712_00323772168	పిన్ కోడ్ అయిదు వందలు పధ్ధెనిమిది వంద ఇరవై నాలుగు
tef_01908_01226264300	అయితే జ్ఞానం తనంతట తాను మోక్షమార్గం కాదు
tef_05181_01175671009	దంపుడు పాటగా బాగా ప్రసిద్ధి చెందింది
tef_05691_01742505538	షీల్డ్స్ రెండుసార్లు వివాహం చేసుకుంది
tef_06008_00683600885	విజయుడు కూడా ప్రయాణమవుతాడు
tef_05691_00243232992	దీనివలన వడలు మెత్తబడతాయి
tef_03689_01492179265	రంగారెడ్డి జిల్లా కందుకూరు మండలానికి చెందిన గ్రామము
tef_06928_00850209668	పాలకొల్లు ఊరిలో కొన్ని మార్పులు చేయాలి
tef_06625_00992425248	ది డిఫెన్స్ ఆఫ్ ఇండియా
tef_02828_00020739418	ఈ కొండపై నుండి దాదాపు విజయవాడ మొత్తం కనిపిస్తుంది
tef_08712_01142731053	దాంతో సహచరులు ఆయనపై తిరగబడ్డారు
tef_06869_01667447903	ఇలా పాటలు పూర్తిగా వ్రాయడం కాపీ హక్కుల ఉల్లంఘన కిందికి రావచ్చును
tef_06625_01127969014	చాలా పండుగలు హిందూ పురాణాల ప్రకారం ఏదో ఒక చరిత్ర కలిగి ఉంటాయి
tef_07789_01359386540	ఇది పలు విధాలైన చేపలకు పుట్టిల్లు
tef_01908_00094195764	ఇతని తల్లిదండ్రులు ఇద్దరూ క్రీడాకారులే
tef_04830_01711514944	అతడిదైన పాలనా విధానాన్ని ప్రవేశపెట్టాడు
tef_05994_01323425307	పిన్ కోడ్ అయిదు లక్షలు అయిదు వెలు నాలుగు వందలు అరవై
tef_08318_00849326880	పిన్ కోడ్ అయిదు లక్షలు పదిహేడు వేల రెండు వందలు యాభై ఏడు
tef_01908_00707101938	నీతికి పునాది మానవ స్వభావంలోనే ఉంటుంది
tef_08318_00455505286	ఏమయ్య ఓ సంఘపోల్లు ఎక్కడ చూస్తే ఏమీ లేదు
tef_04213_01290742245	లోకవ్యక్తిని కావ్యవ్యక్తిని అయ్యాను
tef_02828_02050417696	వారి గురించి సప్తశతి గ్రంథంలో వుంది
tef_01033_00452293591	పైగా అవి ప్రమాదకరం
tef_08318_00209092980	ఇక్కడ అనేక పురాతనమైన ఆలయాలు ఉన్నాయి
tef_06869_00370339274	ఇక్కడ ప్రధానంగా వరి సాగు చేస్తారు
tef_05484_01407895777	కాని యిది ఆచరణ సాధ్యమనిపించుకోలేదు
tef_05181_00008010828	అంటే వికీపీడియా తొలగింపు కొరకు వ్యాసాలు వ్యాసం అని రాయాలి
tef_08318_01874342980	స్పష్టంగా ఆమెను ఎవరూ చూడలేక పోయేవారు
tef_06566_01230001177	ఇది నటుడిగా ఆయన తొలి సినిమా
tef_04830_00182031103	లక్షణము  శాస్త్రము
tef_03689_00361613081	కాళ్ళు మెల్లగా వెనుకకు కదలాలి
tef_08664_00966326297	శుకుడు తండ్రికి నమస్కరించి బయలుదేరాడు
tef_09281_01140553482	ప్రేమ మత్తులో గర్భవతి అవుతుంది
tef_03910_00707329694	చూడడానికి అతి పేదదానిలా కనిపిస్తుంది
tef_07789_00882090267	తూలికనెట్ ఒక అంతర్జాల పత్రిక
tef_06869_01594755830	ఇరు సేనలు ఉత్సాహంగా పోరుతున్నారు
tef_04213_01510860647	సుజల స్రవంతి పథకం ప్రారంభించినారు
tef_05691_01781034116	నేల సమతలంగా వుండాలి
tef_08318_01566929952	దీనిని గిబ్స్ ఎనర్జీ అంటారు
tef_04830_00576139565	ఉత్తమ క్షత్రియ ధర్మాలు ఆచరిస్తున్నాను
tef_05705_01297844983	తద్వారా జరిగే పరిణామాలూ థ్రెడ్ చెప్పారు
tef_05705_02041929039	మాచ్ పూర్తిగా అమ్ముడు పోయింది
tef_04213_00717021626	న్యూటన్ ఇంజనీరింగ్ మరియు టెక్నాలజీ
tef_09281_00925448314	అంగ వంగ దేశాలనుండి రత్నాలు తెచ్చాడు
tef_05484_00174079425	వీటన్నిటి గురించి తరువాత నేర్చుకుందాం
tef_05705_01880520715	బ్రౌన్ నిఘంటువు ప్రకారం రుచి పదప్రయోగాలు
tef_04261_00010096569	ఇక్కడ అడుగడుగునా నెర్రెలు బారిన నేలే
tef_01908_00072013439	పక్షి ప్రేమికులకు ఈ ప్రాంతం అధ్భుతమైనది
tef_05705_00971015314	తెలుగు సినిమా రంగములో గుమ్మడి గా ప్రసిద్ధి చెందిన గుమ్మడి వెంకటేశ్వరరావు
tef_01033_00966102482	స్వర్గం ఇక్కడే వుంటుంది
tef_06008_00983334500	దర్భగూడెం ఒక ప్రాచీన గ్రామము
tef_01908_01632926684	పాలించి సుఖమును పొందుము
tef_05994_00704021189	జిల్లా దాదాపు త్రిభుజాకారంలో ఉంటుంది
tef_08318_01441661470	వీరికిగల శరీరాకృతి విశదీకరింపబడలేదు
tef_02828_00803164748	లిండా డౌవెర్ వెయ్యి తొమ్మిది వందల డెబ్బై ఎనిమిది
tef_06869_01501627579	దాసరి నారాయణరావు ప్రభుత్వ మహిళా డిగ్రీ కళాశాల ఉన్నది
tef_03689_01839925435	ఇందుకు ఇంత చింతించ తగునా
tef_03689_00347832657	యమ్ సి రాబర్టసన్ దొర గారు
tef_08318_00791075904	ఈ ఊరికి తారు రోడ్డు సౌకర్యము కలదు
tef_05705_01399405070	ఆ జాబితా చూడడానికి నా వీక్షణ జాబితా నొక్కితే సరిపోతుంది
tef_03689_01866835632	అంటూ పలుపేర్లతో అర్చిస్తారు
tef_05181_00542611143	సినీ సంగీతం దునియా పూర్తిగా విచిత్రమైంది
tef_09935_00834336254	అలాగే కొనసాగండి
tef_08318_00102615853	ఇది పరమయోగివిలాసములోని ప్రధమపద్యము
tef_05484_00535337058	ఈ నటనను మరో నటుడు అనుకరించలేడని అన్నారు
tef_04213_01034340183	బాపు దర్శకత్వంలో రామారావు నటించిన తొలి చిత్రం
tef_04830_00172100313	సంవత్సరాంతమునకు ఇంకా ముప్పై రోజులు మిగిలినవి
tef_08318_00598659947	అల్లాహ్ ఒక్కడే పూజింపబడుటకు సరియైనవాడు
tef_08664_00225608572	మధ్యధరా ప్రాంతంచే చుట్టి వున్నది
tef_08318_01667339085	ఇంటర్నెట్ మూవీ డేటాబేస్ లో వై
tef_06928_01869143961	ఎందుకంటే అవి ఆయా సభ్యుల అభిప్రాయాలు మాత్రమే
tef_03689_02112410904	పదవులు కోరని పావన మూర్తి
tef_04261_00481550821	కావున దీనిని తెల్లమద్ది అంటారు
tef_08318_00527716449	ఇందు ప్రఖ్యాతి వహించినది దర్బారుగుహ
tef_06566_00168775773	ఈ గ్రామ ప్రజలు వ్యవసాయము మీద ఆధార పడతారు
tef_05705_01481232405	దీనిని ఒక మగమనిషి కోసం వ్యవహరిస్తారు
tef_06008_00712109532	ఇవి తినడం వల్ల రక్తపోటు తగ్గుతుంది
tef_08318_00816780586	ఈ క్రింది మైదాన నిబంధనలు అమలు చేయబడతాయి
tef_05691_00154196751	పిన్ కోడ్  అయిదు లక్షలు అయిదు వెలు అయిదు వందలు ముప్పై ఒకటి
tef_08664_00176236956	అది అప్పటి పరిస్థితిని బట్టి ఉంటుంది
tef_03689_01311276652	మిత్రుల సోదరుల సహాయ సహకారాలు అందడం కష్టం
tef_04213_01856616743	బ్రాహ్మణ చెరువు చిత్తూరు జిల్లా కెవీపీ పురం మండలానికి చెందిన గ్రామము
tef_06008_00396041864	ఈ వారం వ్యాసం తయారు చేసినందుకు కృతజ్ఞతలు
tef_09935_01152483296	ఎనిమిది వందల మీటర్లలో
tef_09281_00068274193	ఈమె ప్రతిభ ప్రపంచాన్నే ఆశ్చర్య పరిచింది
tef_01908_00334812206	వేరుశనగ  రసాయనిక ఎరువులు వేసి విత్తుట
tef_01908_01972651436	జీవితం నిస్సారంగా మారిపోతుంది
tef_08664_01980542075	అలాంటి పేజీలను ప్రత్యేక పేజీలు అంటారు
tef_08664_01413320712	కేశవరావు తీవ్ర అభ్యంతరం వ్యక్తం చేశాడు
tef_08664_01709647170	భీముడు అలంబసుడితో యుద్ధం చేస్తున్నాడు
tef_08664_00719514338	ఈ కింది సందర్భాల్లో కూడా వీటిని వాడవచ్చు
tef_04261_00084724823	ఆలయ ప్రాంగణం కొంత మంచుతో కప్పబడి ఉంది
tef_05705_00442791899	ఈ దేవాలయానికి ఎదురుగా చెరువు మధ్యలో నిర్మించిన మండపం ప్రత్యేక ఆకర్షణ
tef_05994_00782433586	యువయమధర్మరాజు హలోబ్రహ్మ దేవా
tef_05691_01777936794	అంటే కొండ పైకెక్కి చూడాలని కాదు
tef_02828_01591137227	దానస్వభావము కలిగి ఉంటారు
tef_01908_01305009076	వాటిని నేను తిరిగి ఎలా చెప్పగలను
tef_05691_00803251066	ఇవి తప్ప ఆమె సాహిత్యం నేడు అలభ్యం
tef_05691_00825254492	అతి పొడవైన పాము  అనకొండ
tef_03689_00365673012	రైలు వేగం గంటకు సరాసరిన ముప్పై నాలుగు కిలో మీటర్లు
tef_06625_01998819848	మండల పరిషత్తు ప్రాధమిక పాఠశాల
tef_09281_00833340572	ఆ అధికారి ప్రాంతీయ ప్రభుత్వానికి అధినేత
tef_05691_00746869808	ఇండియా ఎ హిస్టరీ
tef_01033_01184460182	వారు ప్రయాణానికి ఏనుగులను ఉపయోగించేవారు
tef_01908_00350918182	పాండవులు మహాప్రస్థానం ప్రారంభించారు
tef_05705_01257628517	హైద్రాబాదు ఆంధ్ర సారస్వత పరిషత్తు
tef_01908_00569953462	దాంతో సహచరులు ఆయనపై తిరగబడ్డారు
tef_04261_01489750102	వీటికి ఉద్దులు అనే పేరు కూడ వున్నది
tef_05705_01991605993	ఈద్ నమాజ్ కు తయారు కావడం
tef_05994_00969556235	ఆ సినిమా బాగా ఆడలేదు
tef_06869_00911725058	అవన్నీ నాకు తెలుసు
tef_01033_01178071891	నముచిని గురించి వినిపిస్తాను
tef_09935_00442154809	వలయాకార కూడలిలో, మూడవ నిష్క్రమణ నుండి వెళ్ళండి
tef_07789_01818128534	దీనిని డాపిగ్ అంటారు
tef_06928_00336732755	చిత్తూరు తిరుపతి మార్గం ఇది ఒక చిన్న పల్లె
tef_04830_00124202358	చదువు మీద శ్రద్ద చూపించే వారు తక్కువ
tef_03910_00489795956	ఇక్కడ అనేక పురాతనమైన ఆలయాలు ఉన్నాయి
tef_05691_01591801509	దీని అధిపతి రామ్ గోపాల్ వర్మ
tef_04261_01227515447	భాగస్వాములు అనుకూలురై శ్రమిస్తారు
tef_04830_01479752675	కత్తిసాము గుర్రపు స్వారీ చేసేది
tef_05705_01089167837	తెలుగు గజల్ గాయకుడు గజల్ శ్రీనివాస్
tef_01033_00260485109	ముఖ్యంగా నాటకాలమీద ఆయనకు ఎక్కువమక్కువ
tef_04261_00744059448	చివరికి శ్రీహరి తనను మారుస్తాడు
tef_02828_00044289907	ప్రధాన పంటలు మామిడి మరియు బెల్లం
tef_07789_00636091952	ఈయన కృష్ణా మండల నివాసి
tef_04261_00527961628	మతంగ మహర్షి సంతానం మూల మాదిగలు
tef_05181_00397871868	ఆ వ్యాసాన్ని తొలగింపు కొరకు విజ్ఞప్తి చేసాను
tef_05994_01927482733	ఆశ దయాగుణమును నాశనము చేస్తుంది
tef_01033_01532871666	ది టైమ్స్ ఆఫ్ ఇండియా
tef_03910_01875630022	జ్ఞానంగల పులస్త్య మహర్షి యొక్క మనవడు
tef_08712_00683344887	క్రికెట్ అంటే మహా ఇష్టం
tef_09935_00208245798	వలయాకార కూడలిలో, నాలుగవ నిష్క్రమణ నుండి వెళ్ళండి
tef_06625_01110668864	పురోహితునికి సాధారణమైన పేరు వశిష్ఠుడు
tef_01908_00570229938	కాటన్ ఇంగ్లండు వెళ్ళిపోయాడు
tef_01908_01715467441	సావిత్రి యమధర్మరాజుని వెంబడించింది
tef_08318_00429062039	దారిలో శివుడు తుఫాను తెప్పిస్తాడు
tef_06566_00555417377	నేను సోనీ తిరిగి ఏం నా పునరుద్ధరణ కోసం
tef_04261_00794914682	వేరుశనగ  రసాయనిక ఎరువులు వేసి విత్తుట
tef_06869_00390394753	ఇంద్రుడు రెండు పర్లాంగుల దూరంలో పడెను
tef_01908_01767772276	ది టైమ్స్ ఆఫ్ ఇండియా
tef_01033_00876904856	కిషన్ పట్నాయక్ సాంఘిక నాయకుడు
tef_08318_01617392122	జిల్లా పరిషత్ బాలికల ఉన్నత పాఠశాల నాలుగు
tef_08712_01014352541	పండ్లు బాగా తీయగా ఉంటాయి
tef_08664_00479649260	వాటి గింజల నుండి తైలమును దీసెదరు
tef_01033_00797780404	పచ్చ కర్పూరం కుంకుమ పువ్వు మిఠాయి రంగు
tef_02828_02035670088	స్వర్గలోకమును చేరడానికి నిచ్చెన వంటిది
tef_03689_01229386323	పండ్లు బాగా తీయగా ఉంటాయి
tef_06625_01136519442	ఉలవ చారు  ఉలవలతో చేసే సూప్
tef_04830_01369883908	ఆమెది కన్నీళ్లమయమైన బాల్యం
tef_08318_01208512041	మొక్షమార్గముకు అదే తొలిమెట్టు
tef_05691_01234454062	తల్లితో అభిప్రాయ బేధములు ఉంటాయి
tef_06566_00885005806	ఆకులు గుండ్రముగా ఐదు తమ్మెలేర్పడియుండును
tef_01908_01019765803	అడుగున స్త్రీ పుష్పములు
tef_01908_01275611859	బనర్సి గాకేశ్తో ముకర్జీ
tef_03689_00371615995	దానికి ముందు ఒక విభిన్నమైన విధానం ఉండేది
tef_06008_01786892931	కాకతీయులు నిర్మించిన ఎన్నో కట్టడాలు జిల్లాలో ఉన్నాయి
tef_06625_00319951624	గృహాల సంఖ్య రెండు వందలు డెబ్బై
tef_05691_01257511244	ఈ నేపథ్యంలో వెయ్యి ఏడు వందలు నలభై తొమ్మిదిలో షాహూజీ మరణించాడు
tef_05691_00949003219	ఆ వ్యత్యాసాన్ని మనుషులు పాటించాలి
tef_06008_00302049226	ప్రధాన పంటలు మొక్కజొన్న చెరకు మరియు పసుపు
tef_06008_01593551060	అతని ర్యాంకు కూడా వృద్ది చెందుతుంది
tef_07789_02029339845	కోపంతో కాళ్ళను నేలకు తన్నాడు
tef_04830_01988183773	వీరు సోషియాలజిలో బిఎ
tef_01908_01490284355	విరిగిన కాళ్ళు చేతుల విషయం అంతులేదు
tef_06566_01955906358	మౌనం ఆరోగ్య వృద్ధికి తోడ్పడుతుంది
tef_05691_01929072415	అది ఏడుగురు మహా మునులకు జన్మ ఇచ్చింది
tef_04830_02084270574	ఈ గ్రామానికి సిటీ బస్సుల సౌకర్యం ఉంది
tef_05181_00325849432	ఆయన కొన్ని పాటలకు సంగీతం కూడా సమకూర్చాడు
tef_04830_00382480291	మద్రాసు యూనివర్శిటీలో ఎంఏ
tef_05691_01974624135	పిన్ కోడ్ అయిదు వందలు ఇరవై మూడు రెండు వందలు అరవై ఒకటి
tef_06566_01029788621	సైమండ్స్ ఆడాల్సిన పరిస్థితి ఏర్పడింది
tef_08318_01735720805	ప్రతిగ్రామంలోనూ జాతీయ జెండా ఎగురవేశారు
tef_05484_01621311453	ఆ వ్రతము పన్నెండు సంవత్సరములు చేయవలెను
tef_09281_00465974075	సేనాధిపతులందరిలోనూ చాలా గొప్పవాడు
tef_05705_00626756407	థరడ్ వరల్డ్ నెట్వర్క్
tef_03689_00937782008	ఈ పరిశోధనా క్షేత్రం ఆచార్య రంగా వ్యవసాయ విశ్వవిద్యాయాలయం పరిధిలోకి వస్తుంది
tef_06566_01989917442	వినుడు వినుడు రామాయణ గాథా వినుడీ మనసారా
tef_05691_00542840619	దీనికి వయసుతో సంభందం లేదు
tef_08318_00206956684	ఆగ్నేయదిశలో పర్వతాలు మరియు లోయలు ఉన్నాయి
tef_04261_00686495097	గడిచిన ఐదు సంవత్సరాలలో సుమారు ఆరు వందల మంది
tef_05691_00483192603	పిన్ కోడ్ అయిదు లక్షలు తొమ్మిది వెలు మూడు వందలు ఇరవై ఒకటి
tef_06625_00244004516	మరిన్ని వివరాలకు వికీపీడియా తొలగింపు పద్ధతి చూడండి
tef_06625_01126751967	ఇక అయోమయ నివృత్తి పేజీకి ప్రకాశరావు
tef_06869_01286215652	తాను చనిపోయితినా వేశ్యలందరు పలవించెదరు
tef_01908_00874603738	మాచ్ పూర్తిగా అమ్ముడు పోయింది
tef_04213_01638313310	ఈయన తెలుగు భాష లో మొట్ట మొదటి నవలా రచయిత
tef_05691_01531475398	వర్షోపలము అనగా వడగల్లు
tef_01908_00031220048	వీటిలో పట్నం పట్టణానికి రూపాంతరం
tef_05705_01188312561	ఆయన నిజాంఉల్ముల్క్ రెండవ కుమారుడు
tef_04261_01267835822	అంతర్జాలం మీద ఆంగ్లం ఆధిక్యత కలిగి ఉంది
tef_01033_00541817578	పిన్ కోడ్ అయిదు వందల ముప్పై మూడు రెండు వందల ఎనభై ఎనిమిది
tef_04261_01451046306	ఇదంతా చెలం గొడవ
tef_01908_00963626013	ఇది మూడాశ్వాసాల ప్రబంధం
tef_05994_00821586397	ఇది వంద సెంటీమీటర్ ల వరకు ఉండవచ్చును
tef_09935_01076407626	మీ గమ్యస్థానం ఎడమవైపున ఉంది.
tef_08712_01813527559	హైదరాబాద్ నగరం నుండి వంద యాభై కిమీదూరంలో ఉంది
tef_06625_01883783708	పెద్ద సెట్టింగులు లేవు
tef_08712_00860336164	ఇట్టిదానిని క్షిప్తము అందుము
tef_06869_00187797557	అతడి లక్షణములు ఇంద్రియములకు గోచరించవు
tef_09935_02146574641	వెంటనే కుడివైపుకు వెళ్ళండి
tef_06566_01708404919	మా ఊరు అని వ్రాయడం కంటే ఈ ఊరిలో అని వ్రాయడం బాగుంటుంది
tef_05705_01285006465	ఆయన కాలంలోనే బాంబు తయారయింది
tef_05691_00725798315	పొందగోరు జనులు నిన్ను ఏ విధంగా తలుస్తారు
tef_05994_00662494534	సావనీర్స్ ప్రచురణకోసం కూడా చర్చిస్తారు
tef_05691_00110454894	పిన్ కోడ్ అయిదు లక్షలు ఎనిమిది వెలు రెండు వందలు నలభై ఎనిమిది
tef_08318_01594227710	దీనిలో ఒక ధర్మసూత్రం ఉంది
tef_05994_00292256963	ఎక్కడంటే అక్కడ నర్తించడం కుదరదు
tef_04213_00328970336	ఎన్నో సినిమాలకు పాటలు మాటలు రాసాడు
tef_01908_01643655377	అనే మకుటంతో వెలువడింది
tef_04261_00337880731	ప్రస్తుతం ఈ మంచె లు చూడడానికి కూడా లేవు
tef_05484_01026956053	కానీ విజయవాడ అనే పేరే ఎక్కువగా వాడుకలో ఉంది కనుక అదే వాడాలి
tef_04261_00327142150	గృహాల సంఖ్య మూడు వందలు ఎనభై తొమ్మిది
tef_04213_01698519545	ఊరంతా ఈ కోలా హలంలో మునిగి పోతారు
tef_08664_01594412687	ఆ జాబితా చూడడానికి నా వీక్షణ జాబితా నొక్కితే సరిపోతుంది
tef_01908_00579170745	సుఖ ప్రధమైన నిద్ర కలుగుతుంది
tef_04830_01799575168	మిత్రుల సోదరుల సహాయ సహకారాలు అందడం కష్టం
tef_04213_01078259474	ఇద్దరూ టెన్నిస్ క్రీడాకారులే
tef_03689_00945979032	ఈ గ్రామము ఆత్మకూరు నుండి ఎనిమిది కిలో మీటర్లు
tef_06625_00711159361	అతని సమాధి బొవా వై  అను రాజధానిలో ఉన్నది
tef_05691_00478131016	రెండు బాధలున్న వాడితొ చెప్పుకున్నట్టు
tef_03910_00377714560	చేపల కోసం గాలిస్తాడు
tef_09935_00628856979	పడవలో వెళ్ళండి
tef_04830_01244036490	ఇది సహజంగా సుల్తానులకు లాభించింది
tef_05691_01210906423	యొక్క వ్యాఖ్యాన సహిత రూపం
tef_04261_00534639041	దూరంలో వీరాపురం ఉంది
tef_06625_00493602021	కరివేప ఆకుని ఇంగ్లీషులో  అని పిలుస్తారు
tef_04830_01192475201	నారి తరఫునే పోరాడాడు
tef_07789_00165091855	దీనిని పదకొండువ శతాబ్దంలో చోళులు నిర్మించారు
tef_08318_00586560177	విడిచిపెట్టు అని కోరినా వదలడు
tef_05181_01551481020	శ్రీకాళహస్తి మరియు నెల్లూరు మధ్యన ఉన్న ప్రముఖ పురాతన దేవాలయము ఇది ఒక్కటే
tef_05705_00206561879	ఇప్పటి జిల్లా పరిషత్ అధ్యక్షుడు రామచంద్రా రెడ్డి దీనికి శంఖుస్థాపన చేసినాడు
tef_01908_00310413596	దేశంలోని పందొమ్మిది పులుల అభయారణ్యాలలో ఇది ఒకటి
tef_05705_01092846481	ఇంక నిశ్చింతంగా పైలోకాలు చేరుకుంటాను
tef_08318_00427275464	వీరిలో పురుషుల శాతం యాభై ఒకటి% స్త్రీల శాతం నలభై తొమ్మిది%
tef_07789_01154167741	ఇది ప్రతిభావారి తొలి చిత్రం
tef_03910_00677497705	రెండు తూములను ఇద్దుము అంటారు
tef_06869_01619903651	దీనికి పెద్దగా స్పందన రాలేదు
tef_08664_01914398055	సోమవారం గ్రామోత్సవం నిర్వహించినారు
tef_09935_01736735959	నూట యాభై గజాలలో
tef_01908_00847902578	వీరికిగల శరీరాకృతి విశదీకరింపబడలేదు
tef_06869_01113780980	ఇతర పద్ధతుల్లో అవుటవడం అరుదు
tef_06566_01287522822	ప్రధాన పరీక్షలు టర్మ్ చివరలో ఉంటాయి
tef_06625_00414325538	ద్రౌవది వస్త్రాపహరణం వెయ్యి ఎనిమిది వందలు ఎనభై రెండు ముద్రితం
tef_03910_01111364408	ఈ కింది సందర్భాలలో కూడా వీటిని వాడవచ్చు
tef_04830_00721513645	వీనిలో విస్తారము తీగలే
tef_06625_00761600880	భారతదేశము అంతా పాదయాత్ర చేశారు
tef_06869_01250973068	ఓ వారం తరువాత తిరిగి రండి
tef_01908_01511310349	నీకు నమస్కరిస్తున్నాను నా మాట వినండి
tef_05181_01732237284	ఈ పేజీ ప్రయోగశాల లో ఓ శీర్షిక పెట్టి చూడండి
tef_01033_01472056760	జాతీయ నాయకులెందరో చూచి ఆనందించారు
tef_08318_01537727537	మొండి వాళ్ల గురించి వాడె సామెత
tef_01033_00835105191	పిన్ కోడ్ అయిదు లక్షల ఎనిమిది వేల మూడు వందల డెబ్బై ఆరు
tef_06869_02102484925	సరస్వతి నిలయంగా పేరు గాంచింది
